"gvkey","iid","cik","first_date","last_date"
"137110","01W",1105841,2000-02-14,2015-05-06
"066073","01",1000278,1998-03-30,2012-11-14
"006145","01",52485,1994-03-29,2023-05-05
"138466","01",1040416,2000-02-25,2011-05-10
"012555","15",52485,1994-03-29,2023-05-05
"003793","01",708250,1995-08-11,2006-08-14
"005135","18",41091,1994-03-28,2023-04-27
"008310","01",75894,1995-11-13,2006-11-13
"139721","01",1119744,2000-07-25,2014-07-03
"038128","02",1839611,2021-07-23,2022-11-21
"034939","01",1769663,2019-04-30,2023-05-05
"001154","01",2589,1995-05-09,2003-11-12
"014580","03",352541,1997-03-19,2023-02-24
"129078","01",1022329,1997-04-02,2007-04-09
"020499","01",735993,2001-07-13,2010-11-15
"112005","01",1059579,1998-08-13,2008-08-19
"114956","01",1143155,2001-08-14,2017-11-09
"023790","01",862692,1997-03-14,2023-04-21
"063930","01",1021270,1996-08-23,2022-08-11
"019402","01",821002,1995-06-14,2023-03-27
"111020","01",1016959,1999-02-17,2004-05-17
"029930","01",918251,1996-07-01,2023-02-09
"106203","01",1231346,2004-03-30,2022-05-17
"129850","01",1097338,2000-02-10,2007-05-08
"065501","01",1119954,2002-11-01,2003-11-07
"141363","02",1110805,2000-08-14,2023-02-23
"001690","93W",320193,1994-01-26,2023-05-05
"100862","05W",931496,2000-02-15,2007-05-08
"100862","07W",931496,2000-02-15,2007-05-08
"001166","06W",351483,2000-03-14,2015-04-24
"007554","01C",67931,1999-10-27,2004-03-01
"142248","05W",1129137,2001-01-22,2022-04-29
"136267","01",1108487,2000-03-10,2006-09-08
"013251","01",764897,1995-03-30,2019-11-12
"113981","01",1093819,1999-11-19,2010-12-17
"062683","01",785081,1996-03-26,2007-05-15
"018813","01",910111,1996-05-20,2008-11-21
"022057","01",817820,1995-12-28,2008-02-14
"147302","01",1035656,2000-09-18,2005-08-09
"126424","01",1094243,1999-09-10,2006-08-09
"024141","01",99506,1995-07-28,2004-11-12
"014529","01",807877,1994-01-31,2004-08-19
"003781","01",27082,1995-03-20,2008-03-17
"008184","01",74928,1994-03-02,2002-11-14
"065710","01",1045450,1998-03-31,2023-04-27
"024292","01",949504,1996-05-14,2003-08-12
"115872","01",1068002,1998-11-12,2005-02-04
"018044","01",736473,1995-03-31,2003-08-08
"024407","01",875738,1996-05-14,2003-08-12
"116894","01",1070523,1998-12-18,2017-11-14
"024393","01",826918,1996-08-14,2003-01-14
"065810","01",1044167,1997-08-12,2004-12-01
"122515","01",1143921,2001-08-10,2014-05-12
"062487","01",1005313,1996-08-14,2004-05-07
"147398","03",1166663,2002-12-24,2023-04-06
"001360","01",4317,1995-12-15,2007-02-20
"065897","01",1045560,1997-09-23,2010-11-12
"015294","01",813040,1995-03-31,2005-05-16
"125595","06W",1086222,1999-08-20,2023-02-28
"028027","01W",897448,2002-05-09,2023-05-03
"142260","01W",1121484,2000-08-10,2023-04-28
"063082","01",1012466,1996-08-14,2001-11-15
"015150","01C",795615,2003-03-27,2009-07-30
"011249","01",104030,1994-05-16,2002-03-04
"025312","01",890908,1996-07-19,2016-01-14
"007914","01",709005,1996-05-20,2023-04-13
"065569","01",1042809,1997-08-05,2011-11-14
"155333","64",886982,1998-08-24,2023-05-04
"129848","01",1099531,2000-01-14,2007-04-02
"063979","01",925741,1996-12-23,2008-05-15
"164606","01",1029787,1997-11-24,2004-08-16
"001718","01",352991,1997-12-16,2023-02-13
"186994","01",808356,1996-06-13,2000-03-16
"025291","06",1003470,1999-01-29,2010-05-10
"027918","01",889353,1996-11-12,2004-03-03
"007920","01C",72316,1994-05-13,2013-11-14
"125239","90",1094324,1999-10-04,2022-11-17
"012911","01",65312,1998-11-12,2023-02-09
"061402","01",949491,1996-08-14,2006-11-14
"066452","02",1049316,1998-03-30,2005-11-04
"137432","01",1101396,1999-12-30,2023-05-04
"014016","01",811933,1996-08-21,2005-04-26
"031418","01",868278,1996-12-31,2023-03-29
"125000","01",1030206,1999-07-30,2016-10-24
"005818","01",715593,1995-08-10,2005-05-11
"129078","02",1022329,1997-04-02,2007-04-09
"012423","01",723312,1996-08-15,2004-11-22
"066565","01",1072888,1999-04-14,2003-11-12
"061753","01",919583,1996-08-14,2010-08-16
"002791","01",17927,1994-05-16,2011-08-12
"064132","01C",1024520,2001-05-29,2012-05-09
"001878","06W",769397,1994-06-14,2023-03-14
"004205","01",722080,1996-05-15,2003-08-28
"016992","01",77371,1996-05-16,2001-11-14
"130040","01",1042134,1999-12-06,2010-01-28
"148998","03",68622,1994-03-30,2023-02-23
"101020","08W",1120557,2002-07-25,2007-03-29
"010994","01",746967,1997-01-14,2014-04-14
"027939","01",34956,1996-08-02,2023-03-31
"062571","01",849433,1996-07-23,2008-06-25
"065228","02",1077771,1999-05-11,2023-02-24
"065145","01",1038237,1997-08-27,2004-02-20
"004485","01",33992,1995-11-13,2023-03-31
"030350","01",922810,1996-05-10,2003-08-14
"121478","01",1084332,1999-06-23,2019-08-13
"013412","01",812927,1995-02-09,2003-02-21
"138129","01",1056421,2000-05-03,2006-11-07
"012047","01",789863,1995-04-03,2009-07-23
"007449","07",202584,1994-03-17,2023-02-24
"127174","01",944163,1999-12-07,2006-03-28
"017789","01",1071010,1998-11-12,2004-10-29
"031788","01",916184,1996-05-15,2007-03-02
"017436","02W",1024148,2000-08-09,2007-03-14
"064620","01",921313,1997-04-01,2013-08-19
"063455","01",906420,1996-08-13,2000-12-15
"014549","01",109870,1995-07-12,2007-01-18
"029965","01C",1000048,1996-05-15,2005-05-10
"066367","02",1095723,2000-03-24,2009-11-06
"001944","90",715095,2002-08-06,2006-07-24
"109926","09",1053532,1998-06-08,2018-11-01
"063265","06W",1010613,2002-03-19,2007-08-07
"006135","19C",895728,2002-11-21,2023-02-10
"101020","20W",1120557,2002-07-25,2007-03-29
"014885","01",795662,1994-02-11,2002-08-13
"016887","01",49899,1995-05-15,2000-11-14
"024218","01",874759,1996-07-29,2004-05-13
"014112","01",722572,1997-04-09,2023-02-14
"062167","01",1005230,1996-05-15,2002-11-29
"111205","01",1057232,1998-06-22,2011-06-17
"065292","01W",1023025,2002-10-29,2005-07-25
"025291","01C",1003470,1999-01-29,2010-05-10
"111282","01",1059167,1998-08-14,2004-11-12
"007525","03",67625,1995-05-12,2022-02-04
"141740","01",1084702,1999-06-03,2010-11-15
"065469","01",1042351,1997-11-14,2008-05-16
"064104","01",1016611,1997-03-31,2008-01-10
"141236","01",1122342,2000-09-08,2016-05-02
"273160","01W",946855,1998-09-30,2003-05-22
"063383","01",937136,1996-11-12,2017-11-15
"145274","02",92108,2001-05-04,2011-05-09
"065681","02",1037975,1997-10-24,2005-08-11
"101076","02",1124139,2000-09-27,2006-11-28
"014512","01",819939,1995-03-28,2003-11-14
"141957","01",1100813,2000-09-26,2007-09-10
"017239","01",740260,1995-05-11,2023-02-10
"005387","04",71508,1994-03-17,2015-08-06
"025338","01",886158,1996-05-24,2023-01-26
"015704","01C",1075124,2002-05-02,2023-03-08
"142230","01",1126975,2000-10-30,2023-05-04
"062715","01",842722,1996-08-13,2022-02-23
"066628","01",1049624,1997-12-09,2003-05-30
"064451","01",1009463,1996-09-11,2010-03-16
"023667","01W",869425,1999-04-12,2017-05-10
"013201","01",801558,1995-05-12,2003-05-15
"004077","01",30140,1995-07-19,2010-11-09
"011669","01",109156,1995-03-10,2014-05-30
"064606","01",1031798,1997-04-14,2008-03-28
"011573","01",108215,1995-05-15,2006-05-10
"030614","01",924168,1996-08-14,2023-03-23
"024382","01",85462,1996-05-13,2003-03-26
"009273","01C",85535,1995-05-11,2023-02-16
"025570","02",885322,1996-06-26,2016-03-11
"015824","01",849145,1995-05-12,2023-03-24
"009242","01",943117,1996-11-07,2012-05-02
"020194","01",773723,1995-09-12,2003-02-14
"013786","01",818033,1995-05-12,2023-03-29
"004918","01",39273,1995-03-28,2013-07-30
"007268","01",706864,1995-03-30,2009-11-09
"003410","02",733590,1994-05-12,2023-03-23
"064821","03",1035443,1997-03-18,2023-04-24
"112774","01",31347,1998-07-28,2018-08-02
"015252","03",842633,1994-05-13,2023-04-27
"035185","01",70502,1994-01-14,2023-04-12
"025186","01",884940,1996-05-13,2020-07-16
"002608","01",16160,1997-01-17,2023-03-28
"061761","04W",1020870,1999-06-30,2000-06-27
"029873","01",904977,1996-06-14,2003-06-16
"004800","01",37637,1995-03-30,2005-08-05
"005222","01",351541,1995-05-26,2003-10-15
"027921","01",892832,1996-05-20,2023-03-30
"015294","01",1041396,1997-08-14,2005-05-16
"113198","01",1075857,1999-09-21,2022-07-13
"152931","01",1042521,1998-06-10,2009-11-16
"028456","02W",898685,1998-05-28,2011-05-11
"013514","01",799033,1995-05-11,2004-07-15
"024610","01",878828,1996-07-15,2023-03-23
"062829","01",1005214,1996-06-24,2012-06-14
"014462","01",805583,1994-02-14,2002-08-13
"147262","01",1163958,2002-04-15,2010-05-10
"146172","02",1144284,2001-11-21,2008-03-14
"011035","01",102198,1995-05-16,2017-07-21
"008404","01",76744,1994-02-16,2001-07-16
"026355","02W",947121,2003-06-20,2013-04-16
"006096","01",51396,1994-02-11,2000-08-28
"028474","01",897941,1996-05-15,2003-08-14
"105369","01",1040491,1997-08-07,2008-05-15
"024869","09",30573,1994-03-29,2007-05-10
"061761","04W",1020869,1999-06-30,2000-06-27
"028753","01",907575,1996-05-14,2001-05-11
"014609","08",72843,1995-11-13,2006-03-13
"015495","01",716214,1995-04-03,2008-05-29
"015294","01",813041,1997-08-14,2005-05-16
"024281","01C",1057293,1998-06-17,2009-06-22
"031095","03",929545,1996-05-14,2022-02-04
"005135","26",41091,1994-03-28,2023-04-27
"029965","01",1000048,1996-05-15,2005-05-10
"160329","03W",1288776,2004-04-29,2016-02-11
"030910","01",825517,1996-05-17,2005-05-31
"008266","02",277058,1996-07-03,2019-03-18
"007281","01",65201,1995-06-01,2013-06-06
"008544","93",78150,2002-11-05,2023-03-24
"001974","02",9263,1995-05-15,2013-08-08
"028877","02",909954,1996-05-28,2016-02-01
"029359","02",912593,1996-08-14,2023-04-27
"007904","01",72020,1994-03-24,2011-11-01
"028483","01",806514,1995-10-13,2009-04-20
"030559","01",925178,1996-05-14,2009-01-08
"025399","01",887150,1996-05-10,2016-03-24
"025627","01",888228,1996-05-13,2014-10-27
"021777","01",856982,1996-05-14,2023-04-28
"028762","01",877422,1996-08-06,2023-03-01
"008119","01",707179,1995-08-14,2023-02-22
"126554","01",1090872,1999-08-16,2023-03-03
"003782","03",205239,1993-12-14,2004-11-19
"004517","06",753308,1994-03-22,2023-04-26
"009783","05",91576,1994-03-31,2023-04-20
"006471","01",56362,1995-05-09,2006-04-20
"010789","01",860731,1996-05-14,2023-04-26
"108302","01",353386,1995-08-15,2012-05-15
"112158","01C",1030894,2000-11-13,2023-03-13
"015347","01",846876,1995-05-16,2012-08-10
"010089","01",94538,1996-05-15,2009-11-20
"025313","90W",815065,1996-06-25,2015-10-30
"020519","01",913659,2000-03-16,2010-02-16
"004640","02",35527,1994-02-17,2023-04-20
"013328","01",808064,1995-06-14,2011-12-15
"028410","01",902791,1994-03-23,2023-05-04
"006379","02",55135,1994-03-14,2023-02-16
"063172","01",1013237,1996-06-05,2023-04-03
"011169","01",758743,1995-07-14,2023-01-17
"024755","01",880117,1996-05-13,2023-05-02
"029011","01",906553,1996-05-15,2023-05-05
"012868","01",805305,1995-03-13,2016-01-27
"031843","01",851310,1996-08-09,2023-02-28
"116004","01",3906,1995-05-15,2010-02-26
"008333","01",878088,1994-12-29,2015-08-06
"025130","01",883902,1996-06-14,2023-02-24
"013325","01",886239,1996-05-06,2008-02-29
"064991","01",1036075,1997-04-18,2004-11-09
"029099","05",910606,1996-05-08,2023-05-05
"021776","01",858803,1995-12-13,2014-12-10
"031887","02W",943819,1996-05-14,2023-04-28
"010974","01",811669,1994-03-16,2008-11-03
"004678","01",354869,1994-03-17,2016-07-29
"002909","01",742685,1995-05-09,2004-11-12
"006223","01",105634,1994-09-20,2023-04-27
"008173","01",74783,1994-03-31,2004-11-12
"028206","01",849502,1996-08-09,2012-11-09
"130762","01",1096325,1999-11-10,2017-02-17
"004162","01",727008,1995-04-07,2008-01-10
"111491","04",1055454,1998-05-06,2020-04-07
"016751","01",819692,1995-05-12,2004-08-10
"110721","01",1057709,1998-05-20,2006-12-07
"007970","01W",23426,1994-03-25,2023-05-03
"028471","07",892535,1996-05-01,2008-11-13
"012603","09",1224608,2003-11-19,2023-02-24
"064768","01",1018724,1997-03-24,2023-04-28
"025095","01",883975,1996-08-14,2016-11-03
"017150","01",801337,1995-05-15,2023-03-10
"006573","01",57515,1994-02-10,2023-05-04
"002448","01",1104657,2000-08-14,2023-05-03
"007512","01",67517,1995-05-15,2014-11-07
"063800","03",1058083,1998-08-14,2010-02-17
"004598","02W",1048911,1997-11-04,2023-03-16
"061902","01W",1003935,2002-06-24,2023-03-30
"021244","01",1007228,1996-04-01,2008-05-06
"029858","01",830157,1996-03-28,2003-11-12
"012250","01",792977,1995-05-10,2020-11-06
"061557","01",1002225,1996-08-06,2015-05-07
"061380","01",922621,1996-05-09,2023-04-27
"025844","01",754516,1996-05-09,2005-08-09
"153668","02",906347,1996-05-15,2012-10-26
"004737","03",36966,1994-03-08,2023-04-18
"009698","01",90168,1995-02-08,2022-12-23
"003839","01",27748,1995-06-13,2012-12-10
"008465","01",801873,1995-10-20,2006-10-27
"028730","03",853733,1996-07-02,2004-10-13
"004515","01",38570,1995-02-15,2009-05-15
"062960","01",863680,1996-05-22,2011-05-16
"022144","03",819689,1995-11-14,2020-03-30
"029992","01",887023,1996-05-13,2008-05-12
"008017","01",718074,1995-05-25,2010-12-28
"023084","01",863436,1996-05-15,2023-05-03
"024350","01",876427,1996-06-28,2023-01-30
"028730","01",853733,1996-07-02,2004-10-13
"030822","02",726728,1995-11-14,2023-05-04
"153616","01",880641,1996-06-03,2023-03-29
"008176","01",74818,1995-05-15,2014-08-14
"065142","01",1035884,1997-03-21,2010-10-27
"001866","01",723639,1995-08-28,2006-01-11
"029097","05",911421,2001-08-14,2023-03-21
"004678","03",354869,1994-03-17,2016-07-29
"010390","03",96869,1995-03-21,2023-03-08
"023774","01",869087,1996-08-13,2006-08-09
"012688","01",709355,1995-04-12,2006-02-13
"030495","01",923603,1996-05-14,2017-08-09
"064142","01",1014133,1996-11-14,2010-11-15
"016843","01",789670,1995-05-09,2007-11-02
"003031","01",20232,1995-05-12,2014-11-14
"014311","01",931015,1995-03-24,2023-04-25
"004251","01",32017,1995-02-14,2007-02-08
"011929","01",786947,1996-05-15,2021-11-15
"001382","01",1029863,1997-03-31,2005-07-21
"030209","01C",94538,1996-05-15,2009-11-20
"029164","04",911635,1996-05-13,2015-07-31
"008892","01",700841,1995-05-16,2023-03-16
"005422","01",44800,1995-05-15,2006-11-14
"030717","01",719731,1996-06-10,2013-03-29
"063702","01",1014964,1996-05-24,2007-04-12
"040233","01",883569,1996-05-15,2023-03-09
"036758","03",1047202,1998-03-31,2008-05-22
"064839","01",787784,1997-06-02,2006-05-08
"004162","02",727008,1995-04-07,2008-01-10
"061060","01",944948,1996-07-30,2009-08-13
"111491","02",1055454,1998-05-06,2020-04-07
"002402","02",14280,1995-10-13,2011-02-22
"025359","01",884647,1996-05-20,2010-05-17
"025234","01",885245,1996-06-14,2023-03-29
"003357","01",23194,1995-05-15,2018-08-09
"010237","02",719483,1995-03-30,2005-08-15
"004699","04",36270,1994-03-18,2023-05-05
"062740","01",1006265,1996-08-14,2005-03-31
"065831","01",1043509,1997-08-29,2023-04-27
"014886","01",837038,1995-05-23,2007-05-21
"065553","01",911326,1997-07-11,2011-11-14
"014114","01",319459,1995-05-15,2005-05-10
"024110","01",874294,1996-08-14,2006-11-02
"122096","01",1084421,1999-07-21,2007-11-14
"004462","01",33656,1994-03-30,2004-05-04
"060979","01",943452,1996-08-07,2023-04-26
"004412","01",33073,1995-03-23,2007-04-10
"028930","01W",1048286,1998-02-13,2023-05-02
"025665","05",887905,1996-05-14,2023-04-27
"065640","03",798359,1995-07-27,2023-05-01
"025434","01",829224,1996-05-15,2023-05-02
"177531","01",40730,1994-03-29,2009-05-08
"216257","01",40730,1994-03-29,2009-05-08
"011856","09",92230,1994-03-31,2023-05-01
"011289","02",735571,1995-02-14,2006-11-13
"012390","01",793279,1995-05-15,2009-11-30
"062922","01",1011290,1996-05-21,2017-12-08
"001982","01",9346,1996-08-02,2021-05-06
"016270","01",819913,1995-08-14,2023-03-28
"029227","01",3906,1995-05-15,2010-02-26
"029830","05W",230498,1996-08-14,2015-05-11
"186823","01",85149,1994-04-29,2006-04-25
"014253","01",311094,1994-04-01,2023-03-01
"001864","01",744187,1995-06-08,2023-03-30
"063901","01",830656,1996-08-23,2023-04-12
"063057","01",880562,1996-06-17,2015-09-14
"008717","01",79958,1994-02-14,2016-04-08
"013445","01",722723,1995-05-08,2022-08-08
"020666","01C",925600,1996-05-15,2003-07-16
"021504","01",23304,1994-05-18,2003-11-17
"113609","02",1031283,1998-06-19,2009-05-11
"063147","01",1012159,1996-06-28,2006-11-20
"061839","01",932628,1996-05-14,2019-08-06
"014385","01",780434,1995-05-15,2008-02-11
"004517","01",37634,1996-03-12,2023-04-26
"005910","01",701869,1995-03-31,2021-11-09
"007977","10",72903,1994-01-25,2023-04-27
"061225","01",919865,1996-11-12,2012-11-14
"065248","06W",1041989,2003-02-28,2007-08-16
"008644","07",701818,2002-07-17,2023-02-15
"018276","01",714562,1995-05-10,2023-03-08
"014561","01",820318,1995-05-15,2023-02-08
"063708","01",1017673,1996-07-15,2021-11-01
"014651","01",1012620,1996-06-07,2019-11-06
"029830","01",230498,1996-08-14,2015-05-11
"027849","01",894242,1995-06-30,2023-04-05
"030644","01",846815,1994-06-14,2004-11-17
"062599","03",1006240,1996-02-26,2006-12-14
"260963","01",205695,1995-03-29,2023-04-07
"025173","01",715072,1994-05-16,2023-02-24
"002436","01",14707,1994-04-20,2023-03-28
"002818","01",18255,1994-09-07,2023-03-23
"011096","01",102741,1994-03-14,2017-05-31
"024184","01",830158,1994-03-18,2005-08-09
"012108","01",96638,1994-03-30,2009-11-09
"162028","90",1290903,2004-10-07,2016-04-28
"023544","01",726294,1995-03-31,2005-05-16
"018049","01",37808,1995-05-11,2023-02-24
"029161","01",911576,1996-05-09,2006-05-25
"148835","01",1156867,2001-11-14,2004-11-15
"028022","01",760498,1995-05-15,2023-04-25
"010795","01",100517,1995-03-08,2023-04-20
"024318","01",875159,1996-04-09,2018-08-03
"031673","03",1140859,2001-12-28,2023-05-02
"010609","02",98677,1994-03-30,2023-03-01
"001300","01W",773840,1994-03-15,2023-04-27
"023943","01",767920,1996-05-15,2015-11-03
"061693","03",920112,1996-05-14,2023-04-24
"016872","01",718903,1995-05-15,2006-03-15
"007733","01",70145,1994-02-14,2023-05-04
"019817","01",102212,1994-05-10,2023-02-24
"006115","01",278041,1994-03-25,2016-05-06
"024414","01",923529,1996-05-13,2009-05-20
"008105","01",74046,1994-10-31,2023-03-09
"002710","90W",16918,1994-11-29,2023-04-20
"007066","03",62737,1994-02-11,2006-08-08
"007974","05",1111711,2001-03-30,2023-05-03
"005475","01",313478,1994-03-29,2015-08-12
"011644","01",318996,1995-05-11,2020-11-16
"024934","01",879437,1996-05-14,2010-05-05
"030312","01",921582,1997-11-14,2023-04-27
"028294","01",899761,1995-02-02,2019-08-08
"016985","01",820907,1996-02-13,2011-11-30
"015106","01W",840467,1994-02-09,2011-05-10
"001722","01",7084,1994-02-09,2023-04-25
"061518","01",949589,1996-08-08,2007-05-02
"029948","01",906933,1995-02-01,2006-08-09
"010466","04",50104,1994-03-30,2018-08-07
"064303","01",1051717,2001-03-09,2006-11-01
"065009","01",909413,1997-07-01,2007-08-01
"025061","01",883701,1994-03-10,2008-03-17
"009372","01",203077,1994-03-25,2016-11-07
"017160","01",51939,1995-08-07,2010-03-16
"061442","01",948515,1996-08-14,2004-11-10
"029051","01",911638,1995-11-07,2016-04-22
"017724","01",712771,1995-11-14,2023-02-24
"005142","01",41133,1995-02-22,2011-06-29
"160435","01",1173738,2002-06-03,2015-06-15
"108191","01",1095821,1999-11-08,2005-05-20
"010565","03",98222,1994-01-26,2023-02-28
"065298","05",1009526,1997-01-31,1998-11-13
"012950","01",804212,1995-02-07,2016-05-10
"063486","01",922244,1996-05-15,2006-05-10
"006543","01",57131,1994-02-14,2023-02-21
"028397","01",901491,1996-04-23,2023-05-04
"029061","01",1041368,1997-06-27,2023-02-07
"010507","01",1023291,1997-11-14,2016-11-01
"063165","01",1000232,1996-05-15,2021-05-11
"063058","01",767405,1995-05-09,2023-03-07
"025536","01",887733,1996-05-13,2023-05-04
"165939","01",1302554,2004-09-15,2010-05-13
"007637","07W",69499,1994-02-07,2015-03-02
"010096","37",318380,1995-03-27,2007-05-10
"010096","44",318380,1995-03-27,2007-05-10
"016821","03",1057706,1999-03-26,2023-04-25
